 0.9998760    69.21 (L= 6 minsim= 73 factor= 2.23)
 0.9998794   106.14 (L= 6 minsim= 73 factor= 3.00)
 0.9998802   211.61 (L= 6 minsim= 73 factor= 5.00)
 0.9998472   162.45 (L= 6 minsim= 66 factor= 4.00)
 0.9998855    73.20 (L= 6 minsim= 66 factor= 2.23)
 0.9998977   112.82 (L= 6 minsim= 66 factor= 3.00)
 0.9998481   226.40 (L= 6 minsim= 66 factor= 5.00)
 0.9999301   208.21 (L= 6 minsim= 45 factor= 4.00)
 0.9998532    90.24 (L= 6 minsim= 45 factor= 2.23)
 0.9999264   140.14 (L= 6 minsim= 45 factor= 3.00)
 0.9999301   277.57 (L= 6 minsim= 45 factor= 5.00)
 0.9998545   135.73 (L= 6 minsim= 86 factor= 4.00)
 0.9998502    63.06 (L= 6 minsim= 86 factor= 2.23)
 0.9998544    96.27 (L= 6 minsim= 86 factor= 3.00)
 0.9998112   187.05 (L= 6 minsim= 86 factor= 5.00)
 0.9998199   147.92 (L= 6 minsim= 76 factor= 4.00)
 0.9998707    67.62 (L= 6 minsim= 76 factor= 2.23)
 0.9998742   103.63 (L= 6 minsim= 76 factor= 3.00)
 0.9998200   205.54 (L= 6 minsim= 76 factor= 5.00)
 0.9999474   311.38 (L= 6 minsim= 19 factor= 4.00)
 0.9997141   152.79 (L= 6 minsim= 19 factor= 2.23)
 0.9999423   227.86 (L= 6 minsim= 19 factor= 3.00)
 0.9999477   389.44 (L= 6 minsim= 19 factor= 5.00)
 0.9999075   169.86 (L= 6 minsim= 62 factor= 4.00)
 0.9998942    75.61 (L= 6 minsim= 62 factor= 2.23)
 0.9999060   116.46 (L= 6 minsim= 62 factor= 3.00)
 0.9999102   235.71 (L= 6 minsim= 62 factor= 5.00)
 0.9998681   185.32 (L= 6 minsim= 54 factor= 4.00)
 0.9998853    81.90 (L= 6 minsim= 54 factor= 2.23)
 0.9999147   121.82 (L= 6 minsim= 54 factor= 3.00)
 0.9998681   254.22 (L= 6 minsim= 54 factor= 5.00)
 0.9998465   160.74 (L= 6 minsim= 67 factor= 4.00)
 0.9998848    72.38 (L= 6 minsim= 67 factor= 2.23)
 0.9998965   111.53 (L= 6 minsim= 67 factor= 3.00)
 0.9998474   224.37 (L= 6 minsim= 67 factor= 5.00)
 0.9998409   155.79 (L= 6 minsim= 70 factor= 4.00)
 0.9998742    70.59 (L= 6 minsim= 70 factor= 2.23)
 0.9998867   108.58 (L= 6 minsim= 70 factor= 3.00)
 0.9998409   217.95 (L= 6 minsim= 70 factor= 5.00)
 0.9998432   159.29 (L= 6 minsim= 68 factor= 4.00)
 0.9998775    72.24 (L= 6 minsim= 68 factor= 2.23)
 0.9998893   110.75 (L= 6 minsim= 68 factor= 3.00)
 0.9998470   222.20 (L= 6 minsim= 68 factor= 5.00)
 0.9999830   324.36 (L= 6 minsim= 17 factor= 4.00)
 0.9997484   162.89 (L= 6 minsim= 17 factor= 2.23)
 0.9999826   238.37 (L= 6 minsim= 17 factor= 3.00)
 0.9999833   403.13 (L= 6 minsim= 17 factor= 5.00)
 0.9999904   580.99 (L= 6 minsim=  2 factor= 4.00)
 0.9996728   368.75 (L= 6 minsim=  2 factor= 2.23)
 0.9999542   471.43 (L= 6 minsim=  2 factor= 3.00)
 0.9999908   673.20 (L= 6 minsim=  2 factor= 5.00)
 0.9999801   664.78 (L= 6 minsim=  1 factor= 4.00)
 0.9995764   443.44 (L= 6 minsim=  1 factor= 2.23)
 0.9999421   551.22 (L= 6 minsim=  1 factor= 3.00)
 0.9999805   758.27 (L= 6 minsim=  1 factor= 5.00)
 0.9998522   133.35 (L= 6 minsim= 88 factor= 4.00)
 0.9998471    62.61 (L= 6 minsim= 88 factor= 2.23)
 0.9998520    94.95 (L= 6 minsim= 88 factor= 3.00)
 0.9998127   183.45 (L= 6 minsim= 88 factor= 5.00)
 0.9999446   255.52 (L= 6 minsim= 30 factor= 4.00)
 0.9997331   114.64 (L= 6 minsim= 30 factor= 2.23)
 0.9999443   177.21 (L= 6 minsim= 30 factor= 3.00)
 0.9999446   328.34 (L= 6 minsim= 30 factor= 5.00)
 0.9997601   122.70 (L= 6 minsim=100 factor= 4.00)
 0.9998042    57.79 (L= 6 minsim=100 factor= 2.23)
 0.9997630    88.06 (L= 6 minsim=100 factor= 3.00)
 0.9997651   166.52 (L= 6 minsim=100 factor= 5.00)
 0.9998604   140.31 (L= 6 minsim= 82 factor= 4.00)
 0.9998557    65.14 (L= 6 minsim= 82 factor= 2.23)
 0.9998604    99.38 (L= 6 minsim= 82 factor= 3.00)
 0.9998631   193.81 (L= 6 minsim= 82 factor= 5.00)
 0.9999073   278.63 (L= 6 minsim= 25 factor= 4.00)
 0.9996712   129.91 (L= 6 minsim= 25 factor= 2.23)
 0.9999071   198.02 (L= 6 minsim= 25 factor= 3.00)
 0.9999075   354.00 (L= 6 minsim= 25 factor= 5.00)
 0.9999455   264.43 (L= 6 minsim= 28 factor= 4.00)
 0.9997249   119.66 (L= 6 minsim= 28 factor= 2.23)
 0.9999449   184.63 (L= 6 minsim= 28 factor= 3.00)
 0.9999453   337.22 (L= 6 minsim= 28 factor= 5.00)
 0.9998589   139.20 (L= 6 minsim= 83 factor= 4.00)
 0.9998559    64.46 (L= 6 minsim= 83 factor= 2.23)
 0.9998588    98.38 (L= 6 minsim= 83 factor= 3.00)
 0.9998155   192.66 (L= 6 minsim= 83 factor= 5.00)
 0.9998272   148.94 (L= 6 minsim= 75 factor= 4.00)
 0.9998735    65.58 (L= 6 minsim= 75 factor= 2.23)
 0.9998763   104.42 (L= 6 minsim= 75 factor= 3.00)
 0.9998271   207.20 (L= 6 minsim= 75 factor= 5.00)
 0.9999398   222.61 (L= 6 minsim= 40 factor= 4.00)
 0.9997379    96.54 (L= 6 minsim= 40 factor= 2.23)
 0.9999367   149.87 (L= 6 minsim= 40 factor= 3.00)
 0.9999400   292.15 (L= 6 minsim= 40 factor= 5.00)
 0.9999444   348.37 (L= 6 minsim= 14 factor= 4.00)
 0.9997601   181.43 (L= 6 minsim= 14 factor= 2.23)
 0.9999323   258.62 (L= 6 minsim= 14 factor= 3.00)
 0.9999446   429.21 (L= 6 minsim= 14 factor= 5.00)
 0.9998415   157.42 (L= 6 minsim= 69 factor= 4.00)
 0.9998745    71.38 (L= 6 minsim= 69 factor= 2.23)
 0.9998872   109.37 (L= 6 minsim= 69 factor= 3.00)
 0.9998415   220.31 (L= 6 minsim= 69 factor= 5.00)
 0.9998582   175.30 (L= 6 minsim= 59 factor= 4.00)
 0.9998933    77.77 (L= 6 minsim= 59 factor= 2.23)
 0.9999104   119.98 (L= 6 minsim= 59 factor= 3.00)
 0.9998587   242.69 (L= 6 minsim= 59 factor= 5.00)
 0.9999214   197.39 (L= 6 minsim= 49 factor= 4.00)
 0.9998763    86.01 (L= 6 minsim= 49 factor= 2.23)
